id,articleId,article_createdAt,articleType,text,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,scam_hits,pol_hits,health_hits,rule_topic,election_cycle
265,2se1vztx09z59,2019-10-13 02:05:45.500000+00:00,TEXT,"區間測速啟用時程

新北萬里　台2　萬里隧道雙向　2018年7月起

新北新店　台9　北宜公路　19~23K　往宜蘭方向　2019年4月起

新北新店　台9　北宜公路　 19~23K　往台北方向　2019年4月起

台北中山　故宮路 北往南　自強隧道　2019年9月起

台北中山　北安路 東往西　自強隧道　2019年9月起

台北中山　北安路 南往北　自強隧道　2019年9月起

高雄鳥松　松藝路　仁武往鳥松　北往南　2019年11月起

高雄鳥松　松藝路　鳥松往仁武　南往北　2019年11月起

桃園新屋　台61北向　52.43K~47.15K　2019年9月起

桃園觀音　台61南向　47.25K~52.53K　2019年9月起
 
台中沙鹿　向上路六段往沙鹿交流道　0.8K　2019年底前
台中沙鹿　沙鹿交流道往沙鹿　0.8K　2019年底前

台中清水　台61南向　151K~157K　6K　2019年底前

台中龍井　台61北向　157K~151K　6K　2019年底前

台北大安　辛亥隧道 雙向　2019年底前
苗栗通霄　台61 通霄往白沙屯 11K　2019年底前

彰化鹿港　台61 鹿港往伸港 9K　2019年底前

台東達仁　台9 森永派出所至壽卡 8K 雙向　2019年底前

宜蘭蘇澳　台9 東澳隧道 3.3K 雙向　2019年底前

宜蘭南澳　台9 觀音隧道 7.9K 雙向　2019年底前

宜蘭南澳　台9 谷風隧道 4.7K 雙向　2019年底前

已經確定會裝設了。",Xd_Mx20BqwaEkHKwvG5v,NOT_RUMOR,2019-10-14 01:05:46.576000+00:00,NOT_RUMOR,23.00029888888889,"區間測速啟用時程

新北萬里　台2　萬里隧道雙向　2018年7月起

新北新店　台9　北宜公路　19~23K　往宜蘭方向　2019年4月起

新北新店　台9　北宜公路　 19~23K　往台北方向　2019年4月起

台北中山　故宮路 北往南　自強隧道　2019年9月起

台北中山　北安路 東往西　自強隧道　2019年9月起

台北中山　北安路 南往北　自強隧道　2019年9月起

高雄鳥松　松藝路",0,0,0,other,2020
266,eha14dcdd4be,2024-02-23 02:27:01.600000+00:00,TEXT,"東門城圓環，四週所有的道路，地上都用油漆寫上(停車再開），騎車或開車要進入圓環，一定要先暫停，腳點地，再繼續行騎，否則遇到科技執法，一定被拍照
一定要小心。",SJsf5o0BBMtPEaE0txTU,OPINIONATED,2024-02-26 15:54:14.868000+00:00,OPINIONATED,85.45368555555555,"東門城圓環，四週所有的道路，地上都用油漆寫上(停車再開），騎車或開車要進入圓環，一定要先暫停，腳點地，再繼續行騎，否則遇到科技執法，一定被拍照
一定要小心。",0,0,0,other,2024
267,1qpcw75lmtfwc,2023-12-07 13:20:46.915000+00:00,TEXT,https://youtu.be/7b6SX3ly00s?si=rahVTfNKHsn4B0sT,z_YCWowBAjOeMOkl-4DN,RUMOR,2023-12-11 17:53:14.188000+00:00,RUMOR,100.54090916666668,https://youtu.be/7b6SX3ly00s?si=rahVTfNKHsn4B0sT,0,0,0,other,2024
268,2zegga2102wrm,2020-02-06 13:45:24.691000+00:00,TEXT,https://youtu.be/nzyDykEju-M,kGePI3ABd3n3h-WYvNpX,NOT_ARTICLE,2020-02-08 06:49:47.350000+00:00,NOT_ARTICLE,41.07296083333334,https://youtu.be/nzyDykEju-M,0,0,0,other,2020
269,3hnwnepj1ywd1,2024-01-10 10:35:17.849000+00:00,TEXT,我知道這樣或許有點冒昧..但我只希望你能夠當作支持我一次就好 因為也只會有這麼一次 我也可以給你我的電話跟私人賴 因為我是真的想認識你 如果有機會你願意來找我的話 再讓我請你喝個飲料好好謝謝你!!!但不能太貴的噢..,-ObqQJQBYrjt7MSMHqKQ,RUMOR,2025-01-07 13:17:52.655000+00:00,RUMOR,8714.709668333333,我知道這樣或許有點冒昧..但我只希望你能夠當作支持我一次就好 因為也只會有這麼一次 我也可以給你我的電話跟私人賴 因為我是真的想認識你 如果有機會你願意來找我的話 再讓我請你喝個飲料好好謝謝你!!!但不能太貴的噢..,0,0,0,other,2024
270,1oznjp4n69xc4,2020-02-07 05:11:17.608000+00:00,TEXT,"身上噴酒精消毒！人妻轉身做飯「砰」一聲全身爆燃…下秒火焰包圍全臉
https://www.ettoday.net/news/20200207/1640139.htm?from=ettoday_app",g2dSH3ABd3n3h-WYoYyy,NOT_RUMOR,2020-02-07 11:04:33.967000+00:00,NOT_RUMOR,5.8878775,"身上噴酒精消毒！人妻轉身做飯「砰」一聲全身爆燃…下秒火焰包圍全臉
https://www.ettoday.net/news/20200207/1640139.htm?from=ettoday_app",0,0,0,other,2020
271,1te9n94jt3qef,2020-01-27 09:30:25.551000+00:00,TEXT,"
《轉發》
朋友熱情發來的關切，專此轉發給您。祈保健康，新春快樂！
冠狀病毒耐不得高溫，60攝氏度以上的熱水在半小時內就可以殺死病毒。大家要做好碗筷的高溫消毒，家中的抹布打溼後在微波爐中消毒1分鐘即可。
紫外線、來蘇爾水、75%乙醇、0.1%過氧乙酸液等都可在短時間內將冠狀病毒殺死。
簡單SIR模型，用SARS參數模擬武漢肺炎傳播途徑，主要結論：從病毒爆發後的大概90天到達高峯。第一例發現在12月8日，50天左右開始集中爆發（1月20日左右，比較吻合），90天左右達到高峯（預計在3月上旬），4個月左右接近尾聲（四月上旬），5月上旬疫情結束。到目前看模型還是吻合的。 ​​​大家請注意！",HmQv-m8Bd3n3h-WYqekf,RUMOR,2020-01-31 06:00:25.117000+00:00,RUMOR,92.49987944444445,"
《轉發》
朋友熱情發來的關切，專此轉發給您。祈保健康，新春快樂！
冠狀病毒耐不得高溫，60攝氏度以上的熱水在半小時內就可以殺死病毒。大家要做好碗筷的高溫消毒，家中的抹布打溼後在微波爐中消毒1分鐘即可。
紫外線、來蘇爾水、75%乙醇、0.1%過氧乙酸液等都可在短時間內將冠狀病毒殺死。
簡單SIR模型，用SARS參數模擬武漢肺炎傳播途徑，主要結論：從病毒爆發後的大概90天到達高峯。第一例發現在12月",0,0,4,health,2020
272,1wtvc0o2pvll4,2024-01-12 13:39:57.500000+00:00,TEXT,"根據你目前的肥胖情況搭配兩種瘦身方案

A【方案一:標準方案】費用5800元，用量60天:(改善腸道，加強代謝,瘦下來不復胖)

B【方案二:加強方案】費用7800元，用量45天:(恢復代謝平衡，瘦下來不復胖，並且可以改善內分泌、增強個人抵抗力、排出宿便毒素、改善皮膚)",RPf5KI0BAjOeMOklSYK_,RUMOR,2024-01-20 22:24:02.493000+00:00,RUMOR,200.7347202777778,"根據你目前的肥胖情況搭配兩種瘦身方案

A【方案一:標準方案】費用5800元，用量60天:(改善腸道，加強代謝,瘦下來不復胖)

B【方案二:加強方案】費用7800元，用量45天:(恢復代謝平衡，瘦下來不復胖，並且可以改善內分泌、增強個人抵抗力、排出宿便毒素、改善皮膚)",1,0,0,scam,2024
273,3562ngj707vnp,2020-02-05 06:19:59.150000+00:00,TEXT,"
衛生棉裡有ㄧ個材料是不織布
跟口罩一樣

如果衛生綿剩不多
要先備貨
漲幅可能不小",G2czGnABd3n3h-WYjSiZ,RUMOR,2020-02-06 11:12:31.128000+00:00,RUMOR,28.875549444444445,"
衛生棉裡有ㄧ個材料是不織布
跟口罩一樣

如果衛生綿剩不多
要先備貨
漲幅可能不小",0,0,0,other,2020
274,1qj80pq1ywphg,2024-02-26 13:31:15.049000+00:00,TEXT,小楊的職缺目前額滿了耶 還是說你先幫我進到社群裡面等一下有小楊的新職缺都會在裡面發布~等待時間大約一周內OK嗎？,YWPsJY8BUCqzrknp-H38,RUMOR,2024-04-28 18:17:18.331000+00:00,RUMOR,1492.7675783333332,小楊的職缺目前額滿了耶 還是說你先幫我進到社群裡面等一下有小楊的新職缺都會在裡面發布~等待時間大約一周內OK嗎？,0,0,0,other,2024
275,14tgnybx15paz,2024-01-29 01:55:17.557000+00:00,TEXT,杜拜被淹沒了！這個一向沒有雨水的城市，從來不用考慮排水問題，沒做排水系統。今日突降暴雨，令杜拜汪洋一片，造成水鄉澤國，慘不忍睹 !,I_cDWI0BAjOeMOklyrmH,RUMOR,2024-01-30 01:37:39.975000+00:00,RUMOR,23.706227222222225,杜拜被淹沒了！這個一向沒有雨水的城市，從來不用考慮排水問題，沒做排水系統。今日突降暴雨，令杜拜汪洋一片，造成水鄉澤國，慘不忍睹 !,0,0,0,other,2024
276,2yzn2udjyacy0,2024-02-26 07:17:18.426000+00:00,TEXT,那因為近期團隊被假帳號攻擊  為了確保群組都是本人在作業  請幫我截圖個人臉書主頁以及自拍比8驗證本人  如有不便請見諒,W-T1_ZIBd8PNbJEMtdEL,RUMOR,2024-11-05 20:13:11.306000+00:00,RUMOR,6084.931355555556,那因為近期團隊被假帳號攻擊  為了確保群組都是本人在作業  請幫我截圖個人臉書主頁以及自拍比8驗證本人  如有不便請見諒,2,0,0,scam,2024
277,nfcfm2okpfz,2023-12-21 01:02:03.123000+00:00,TEXT,"網紅爆萬里特勤租用賴清德兄宅 挨酸「賴皮寮一魚幾吃」
https://udn.com/vote2024/story/123307/7654807?from=udn_ch2_menu_v2_main_index
2023-12-20 21:44",7PbMoYwBAjOeMOklVtYF,RUMOR,2023-12-25 16:26:12.356000+00:00,RUMOR,111.40256472222222,"網紅爆萬里特勤租用賴清德兄宅 挨酸「賴皮寮一魚幾吃」
https://udn.com/vote2024/story/123307/7654807?from=udn_ch2_menu_v2_main_index
2023-12-20 21:44",0,1,0,political,2024
278,372nfl97muaw5,2024-03-20 02:57:12.251000+00:00,TEXT,"影片是在俄羅斯聖彼得堡的一家超市Azbuka Vkusa拍攝的。
穿著粉紅色上衣的女顧客，當收銀員的面前把橘子皮剝去減輕重量，並爭辯為什麼她應該付橘子皮的錢，並回應她不打算吃皮，看看收銀員如何回應。",_JweW44BBMtPEaE0Su0a,NOT_ARTICLE,2024-03-20 09:08:15.514000+00:00,NOT_ARTICLE,6.184239722222222,"影片是在俄羅斯聖彼得堡的一家超市Azbuka Vkusa拍攝的。
穿著粉紅色上衣的女顧客，當收銀員的面前把橘子皮剝去減輕重量，並爭辯為什麼她應該付橘子皮的錢，並回應她不打算吃皮，看看收銀員如何回應。",0,0,0,other,2024
279,1gestblt3y7kg,2024-01-14 07:23:55.244000+00:00,TEXT,"*7P Media-AI部門自動通知您
我們收到 1 份報告。 您的帳號違反了 Facebook 的政策和社群標準
如果您認為我們犯了錯誤，您可以對暫停提出申訴
申訴連結：{{https://mt-max-suppott.pages.mus.br/sp-mt-taiwan-886}}
依照螢幕上的指示提交申訴
請注意，在某些情況下，我們在停用帳戶之前不會發送警告。 我們也無法恢復因嚴重違規行為而被停用的帳戶。 詳細了解我們如何識別嚴重違反 Facebook 社群標準政策的行為。
臉書團隊！",NveCCI0BAjOeMOklI1vS,RUMOR,2024-01-14 15:06:03.086000+00:00,RUMOR,7.702178333333333,"*7P Media-AI部門自動通知您
我們收到 1 份報告。 您的帳號違反了 Facebook 的政策和社群標準
如果您認為我們犯了錯誤，您可以對暫停提出申訴
申訴連結：{{https://mt-max-suppott.pages.mus.br/sp-mt-taiwan-886}}
依照螢幕上的指示提交申訴
請注意，在某些情況下，我們在停用帳戶之前不會發送警告。 我們也無法恢復因嚴重違規行為而被",2,0,0,scam,2024
280,24jz8ou26j7s8,2020-01-22 14:13:22.216000+00:00,TEXT,很多怪病都來自野生動物：我有一位朋友的兒子很優秀，到美國留學，和同學去野生動物園玩，用胡蘿蔔餵野鹿，摸了野鹿的頭和身體，(告示牌有註明：不可近距離接觸野生動物，但他沒遵守)，回宿舍一兩天就發怪病，(我忘了詳細病情，這是三四年前的事了)在美國醫不好，無法上學了，只好回台灣到台北榮總治療，時好時壞，全家沒被傳染，但他卻一輩子無法讀書，也無法工作了。全家都陷入陰霾，這是“非人傳人的疾病”，而是“野生動物身體上的特殊病毒”。唉！一個優秀青年就此前途被毀！所以野生動物身體有一些特殊病毒，人類沒抗體 ;  有的會人傳人，有的不會，都很難醫，要小心：不要觸摸野生動物的身體，以免得怪病！更不可隨便吃野味，以免中怪獎！！！,UWRI-G8Bd3n3h-WYGMRD,OPINIONATED,2020-01-30 21:07:52.002000+00:00,OPINIONATED,198.90827388888889,很多怪病都來自野生動物：我有一位朋友的兒子很優秀，到美國留學，和同學去野生動物園玩，用胡蘿蔔餵野鹿，摸了野鹿的頭和身體，(告示牌有註明：不可近距離接觸野生動物，但他沒遵守)，回宿舍一兩天就發怪病，(我忘了詳細病情，這是三四年前的事了)在美國醫不好，無法上學了，只好回台灣到台北榮總治療，時好時壞，全家沒被傳染，但他卻一輩子無法讀書，也無法工作了。全家都陷入陰霾，這是“非人傳人的疾病”，而是“野生動物,0,0,1,health,2020
281,95xwqfunp5os,2024-02-02 06:43:55.836000+00:00,TEXT,现在多是機器人在這，人力簡少了很多，,kPejd40BAjOeMOklNdu3,RUMOR,2024-02-05 05:00:01.332000+00:00,RUMOR,70.26819333333334,现在多是機器人在這，人力簡少了很多，,0,0,0,other,2024
282,1twlc6csbs2kx,2024-03-12 08:21:51.720000+00:00,TEXT,"序列編號:24031101267
訊號選擇:LSI, Large Scale Integration
元素選擇:Aether particles
輸入CMOS值:1000
執行操作:Examine",2nLOyJABd3gcY0Lpl0tZ,RUMOR,2024-07-19 02:25:00.760000+00:00,RUMOR,3090.052511111111,"序列編號:24031101267
訊號選擇:LSI, Large Scale Integration
元素選擇:Aether particles
輸入CMOS值:1000
執行操作:Examine",0,0,0,other,2024
283,1kxqdarjtdzgd,2023-11-13 09:06:44.494000+00:00,TEXT,恭喜您已符合【中信卡Apple媒體服務活動】回饋資格，App Store 卡 $100 元，請開啟下方完整券樣（密碼4653）領取票券。https://txp.rs/v/ADb1rQba2W3,oXKhyZABd3gcY0Lp7U1E,RUMOR,2024-07-19 06:15:50.851000+00:00,RUMOR,5973.151765833333,恭喜您已符合【中信卡Apple媒體服務活動】回饋資格，App Store 卡 $100 元，請開啟下方完整券樣（密碼4653）領取票券。https://txp.rs/v/ADb1rQba2W3,2,0,0,scam,2024
284,1jennxtntx2j1,2019-11-08 00:31:07.379000+00:00,TEXT,"2020年會動的養生掛曆，太美太實用了 ! 送给大家收藏欣賞。

https://mp.weixin.qq.com/s/MYRmWdY-5r3BjHIBjWQduw",VkvfSG4BV0DITCqG1QH4,NOT_ARTICLE,2019-11-08 02:37:39.191000+00:00,NOT_ARTICLE,2.1088366666666665,"2020年會動的養生掛曆，太美太實用了 ! 送给大家收藏欣賞。

https://mp.weixin.qq.com/s/MYRmWdY-5r3BjHIBjWQduw",0,0,0,other,2020
285,2gdqrp3zrufpr,2024-01-01 16:35:31.263000+00:00,TEXT,1/2明天過後，1/3起請勿傳閱有關選舉人的海報或文宣，依照選舉罷免法規定，投票日前十天起禁止發送或傳閱各種選舉海報或文宣，,z_cWyIwBAjOeMOklOwPN,RUMOR,2024-01-02 02:52:29.517000+00:00,RUMOR,10.282848333333334,1/2明天過後，1/3起請勿傳閱有關選舉人的海報或文宣，依照選舉罷免法規定，投票日前十天起禁止發送或傳閱各種選舉海報或文宣，,0,3,0,political,2024
286,1hskyeb2qj3fg,2023-11-07 00:33:29.798000+00:00,TEXT,"詐騙新手法,昨11/5下午接一簡訊「二張違規罰單未繳納,應於11/5前缴納如未如期缴納逕送執行處執行」點入網站跳出二件違規單,合計1,500元,須用信用卡繳納,要截取簡訊內容時,簡訊消失了。所以我並未轉帳,今天向監理所及栽決所求証,並無違規罰單。各位網友確記,違規單用紙本通知,不會用簡訊傳送,也不要輕意就轉帳,賺錢很辛苦。",I_VwqIsBAjOeMOklHKw9,NOT_RUMOR,2023-11-07 06:20:01.467000+00:00,NOT_RUMOR,5.775463611111111,"詐騙新手法,昨11/5下午接一簡訊「二張違規罰單未繳納,應於11/5前缴納如未如期缴納逕送執行處執行」點入網站跳出二件違規單,合計1,500元,須用信用卡繳納,要截取簡訊內容時,簡訊消失了。所以我並未轉帳,今天向監理所及栽決所求証,並無違規罰單。各位網友確記,違規單用紙本通知,不會用簡訊傳送,也不要輕意就轉帳,賺錢很辛苦。",3,0,0,scam,2024
287,dp0384ebft6l,2020-02-29 09:51:20.704000+00:00,TEXT,"211生活守則第一條：把家裡的麵包、麵製品都丟掉！
這則新聞更加強了這守則的重要性。
http://www.iamcookfan.com/post973705/885",FoSWkXABWiTSPYAZOv1c,RUMOR,2020-02-29 15:35:06.586000+00:00,RUMOR,5.729411666666668,"211生活守則第一條：把家裡的麵包、麵製品都丟掉！
這則新聞更加強了這守則的重要性。
http://www.iamcookfan.com/post973705/885",0,0,0,other,2020
288,289948mu0ozgi,2024-02-04 12:20:53.574000+00:00,TEXT,現在科技執法抓很緊 沒事不要摸手機要罰3000元,4_cOfY0BAjOeMOkleebV,NOT_RUMOR,2024-02-06 06:15:17.205000+00:00,NOT_RUMOR,41.90656416666666,現在科技執法抓很緊 沒事不要摸手機要罰3000元,1,0,0,scam,2024
289,1jzuo4hnbx5oi,2024-01-31 02:18:52.201000+00:00,TEXT,https://youtu.be/ZS571kxDcVw?si=ZLxGLrNFNvxr1d8d,1vfdgY0BAjOeMOklDPAS,OPINIONATED,2024-02-07 04:39:23.922000+00:00,OPINIONATED,170.34214472222223,https://youtu.be/ZS571kxDcVw?si=ZLxGLrNFNvxr1d8d,0,0,0,other,2024
290,131gb2r6jmedz,2020-02-05 00:53:47.111000+00:00,TEXT,美國援助中國武漢肺炎的醫療團隊，在歷經中共三次拒絕後，第四次終於取得中共的同意了⋯ 在醫療團隊 出發前，醫護人員 謙卑地向神發出禱告，求神把平安 帶給中國疫區裡的民眾 ⋯ 感謝神，美國還是一個 信靠主耶穌基督的國家⋯ 願神保守這個出援的醫療團隊！ 👇,HWaVE3ABd3n3h-WY66SG,RUMOR,2020-02-05 04:22:37.188000+00:00,RUMOR,3.480576944444444,美國援助中國武漢肺炎的醫療團隊，在歷經中共三次拒絕後，第四次終於取得中共的同意了⋯ 在醫療團隊 出發前，醫護人員 謙卑地向神發出禱告，求神把平安 帶給中國疫區裡的民眾 ⋯ 感謝神，美國還是一個 信靠主耶穌基督的國家⋯ 願神保守這個出援的醫療團隊！ 👇,0,2,1,political,2020
291,anxeqv6268b9,2024-04-05 15:28:26.492000+00:00,TEXT,"我們主要跟著團隊指令來操作創造廣告流量，用互惠合作的模式來增加額外收入。
那與我們配合的廠家有很多包含食記、育幼、美妝等等…是一個還蠻簡單的項目啦🤣
一天增加600-1500的零用一個月下來也很可觀！而且！！是是一開始的收入後面是會隨著廣告流量增加而增加你的收入的唷‼️",XxHQr44B0DEb0v6ckSxl,RUMOR,2024-04-05 19:51:05.315000+00:00,RUMOR,4.3774508333333335,"我們主要跟著團隊指令來操作創造廣告流量，用互惠合作的模式來增加額外收入。
那與我們配合的廠家有很多包含食記、育幼、美妝等等…是一個還蠻簡單的項目啦🤣
一天增加600-1500的零用一個月下來也很可觀！而且！！是是一開始的收入後面是會隨著廣告流量增加而增加你的收入的唷‼️",0,0,0,other,2024
292,13qd4ug80eax9,2019-10-16 13:13:12.376000+00:00,TEXT,https://www.facebook.com/%E8%B2%BC%E5%9C%96%E4%B8%BB%E9%A1%8C%E5%85%8D%E8%B2%BB%E9%80%81-LINE-205891443484127/,NVKDwG4BV0DITCqGzqtW,NOT_ARTICLE,2019-12-01 08:11:33.842000+00:00,NOT_ARTICLE,1098.9726294444445,https://www.facebook.com/%E8%B2%BC%E5%9C%96%E4%B8%BB%E9%A1%8C%E5%85%8D%E8%B2%BB%E9%80%81-LINE-205891443484127/,0,0,0,other,2020
293,3g9rioi2i70pg,2020-04-01 06:38:26.785000+00:00,TEXT,"女兒跪！文／黃勝堅  （台北市立聯合醫院總院長）

一個肝硬化末期的爸爸，全身臘黃、肚子漲得大大的、插著鼻胃管，由三個女兒連扶帶撐著，一路喘進醫院。

醫生一看病人情況不對，馬上進行急救，準備插氣管內管，沒想到病人看來像個國中生年紀的二女兒立刻出言阻止：「醫師叔叔，不要幫我爸爸插管，他是末期病人。」

醫生聽了很不高興：「這樣還不要插管？那你們來醫院做什麼？」

像高中生的大女兒哽咽的說：「如果醫生你判斷我爸就要死了，那我們就帶他回家，我們還能幫忙他撐著，好好的陪在他身邊，如果說我爸爸還有一段時間，三四天或一兩個禮拜，我爸爸喘成這樣，我們姐妹沒有醫學專業知識，我們不知道該怎麼辦才好？醫生你可不可以先打個嗎啡，讓我爸舒服一點就好？」

「妳爸爸現在這樣，不急救，不插管，直接要打嗎啡，萬一一針下去人出了人命，那是要算誰的錯？」

喘得說不出話的爸爸眼神絕望，吃力的揣著大女兒手不停搖晃，大女兒再怎麼裝鎮定，也掩飾不了害怕：「我爸說他受夠了折磨，再也不要這樣喘下去，該簽什麼放棄急救的文件，我們都同意都簽。」

簽完DNR後，醫生說：「那我幫妳們爸爸找間病房好了。」

電話打到內科問，內科說：「他都已經這樣了，沒有什麼可治療了呀！」

打到加護病房，加護病房說：「滿床吶，一時之間也調不出床位來！」

醫生從病歷上看到外科曾幫這個爸爸開過刀，打電話把狀況說一說，然後問我可不可以收這樣的病人？

「好吧，我收！」心裡也不忍那垂危的父親，和三個年紀不大的女兒們，只能窩在急診的走廊上，眼睜睜看著爸爸受苦，卻又束手無策的抹淚乾著急。

病人送上來了，住院醫生一個頭兩個大：「主任你收這樣的病人啊？我們真的已經都幫不上什麼忙了，要怎麼照顧啊？現在要寫住院病歷，待會兒就得寫出院病歷了！」

資深的護理長更是直言：「這種病人，不用四小時就走人了。」

「這種事，請大家勉為其難吧，別讓三個姐妹太難過、太無助了。」我硬著頭皮說。

住進一間三人房的床位，其他兩床病人和家屬一看，流露出的神色，讓三個女兒難堪又不安，護士看了也覺很不妥，又回頭找我想辦法，總算喬出間隔離病房來，讓他們可以單獨相處。

「爸爸剩下的時間不多了，妳們就在這裡好好的陪陪爸爸吧！」我實話實說，雖然為了她們爸爸，我被同事唸到臭頭，但也不能就丟下撒手不管。

我們的資深護理長還真神準，三個半鐘頭後，那位爸爸過世了。

住院醫師忍不住搖頭：「看吧，收這種病人，住院病病歷才剛寫完，現在又要開始寫出院病歷了……」

往生室推車來了，簡單的遺體整理後就往外推走，三個女兒跟在車後嚶嚶哭泣，經過護理站的時候，姐姐拉著兩個妹妹跪下去，向護理站裡的醫護人員磕頭：「謝謝醫生叔叔，謝謝護士阿姨，沒把我爸爸丟在急診走廊上等死，沒人管，沒人理，謝謝你們，謝謝。」

護理站裡的醫護人員，被突來的震撼，震到寂靜無聲，剛還在碎碎唸的醫生悄悄低下了頭、護士眼眶泛紅；護理長忍不住跑出來，抱著三個女孩，輕聲的安慰，眼淚，卻也跟著掉個不停！

想想看，如果沒有病房收治這個病人，不願收治這個病人，讓這個爸爸真的死在急診的走廊上，你覺得這三個年齡不大的女兒，在往後的人生，因為這個事件，對人情世故，對這個社會的觀感，會產生什麼樣的偏差？甚至怨懟？

這個案例，給了我們大家紮紮實實上了一課：我們雖然救不了爸爸的生命，卻救了他的三個女兒，給了她們人性可貴的溫暖 ，她們就算孤貧一身，也不曾被遺棄、被不聞不問。

我深信，老天爺讓我們穿上這白衣，賦予我們的責任絕對不是只有治病與救命。",oA6kbXEBrhVJn3LNsOeJ,NOT_ARTICLE,2020-04-12 09:07:21.864000+00:00,NOT_ARTICLE,266.4819663888889,"女兒跪！文／黃勝堅  （台北市立聯合醫院總院長）

一個肝硬化末期的爸爸，全身臘黃、肚子漲得大大的、插著鼻胃管，由三個女兒連扶帶撐著，一路喘進醫院。

醫生一看病人情況不對，馬上進行急救，準備插氣管內管，沒想到病人看來像個國中生年紀的二女兒立刻出言阻止：「醫師叔叔，不要幫我爸爸插管，他是末期病人。」

醫生聽了很不高興：「這樣還不要插管？那你們來醫院做什麼？」

像高中生的大女兒哽咽的說：「如果",0,0,2,health,2020
